id,featureid,cshapes_cntry_name,author_country_name,author_year,author_count,cumulative_count,marker_name,marker_lat,marker_lng
90157,113,Finland,Finland,2000,0,16,Helsinki,60.17556,24.93417
90161,106,France,France,2000,0,11,Paris,48.86666,2.333333
90149,187,Germany,Germany,2000,0,15,Berlin,52.51667,13.4
90179,94,Greece,Greece,2000,0,12,Athens,37.98333,23.73333
90221,15,Guatemala,Guatemala,2000,0,4,Guatemala City,14.62111,-90.52695
90223,23,Haiti,Haiti,2000,0,1,Port-au-Prince,18.5392,-72.335
90230,31,Honduras,Honduras,2000,0,2,Tegucigalpa,14.1,-87.21667
90125,203,China,Hong Kong,2000,0,12,Hong Kong,22.3361568,114.1869659
90115,36,Iceland,Iceland,2000,0,5,Reykjavik,64.15,-21.95
90165,227,India,India,2000,1,31,New Delhi,28.6,77.2
90162,129,Iran,Iran,2000,0,6,Tehran,35.67194,51.42445
90204,37,Ireland,Ireland,2000,1,11,Dublin,53.33306,-6.248889
90116,85,Italy,Italy,2000,0,1,Rome,41.9,12.48333
90225,24,Jamaica,Jamaica,2000,0,7,Kingston,18,-76.8
90119,143,Japan,Japan,2000,0,28,Tokyo,35.685,139.7514
90214,114,Latvia,Latvia,2000,0,2,Riga,56.96667,24.13333
90228,115,Lithuania,Lithuania,2000,0,3,Vilnius,54.68333,25.31667
90222,108,Luxembourg,Luxembourg,2000,0,4,Luxembourg,49.61167,6.13
90229,116,Moldova,Moldova,2000,0,1,Chisinau,47.00555,28.8575
90113,243,Morocco,Morocco,2000,0,1,Rabat,34.02,-6.83
90130,174,New Zealand,New Zealand,2000,0,7,Wellington,-41.3,174.7833
90170,79,Nigeria,Nigeria,2000,2,46,Abuja,9.083333,7.533333
90185,137,Pakistan,Pakistan,2000,0,1,Islamabad,33.7,73.16666
90219,11,Paraguay,Paraguay,2000,0,2,Asuncion,-25.26667,-57.66667
90156,102,Poland,Poland,2000,2,52,Warsaw,52.25,21
90154,44,Portugal,Portugal,2000,0,1,Lisbon,38.71667,-9.133333
90128,132,Saudi Arabia,Saudi Arabia,2000,0,2,Riyadh,24.64083,46.77278
90147,166,South Africa,South Africa,2000,1,17,Pretoria,-25.70694,28.22944
90122,147,South Korea,South Korea,2000,1,25,Seoul,37.56639,126.9997
90167,45,Spain,Spain,2000,0,10,Madrid,40.4,-3.683333
90198,110,Switzerland,Switzerland,2000,0,1,Bern,46.91667,7.466667
90112,242,Tanzania,Tanzania,2000,0,1,Dodoma,-6.173,35.7419
90109,151,Thailand,Thailand,2000,0,2,Bangkok,13.75,100.5167
90150,2,Trinidad and Tobago,Trinidad,2000,0,4,Port-of-Spain,10.65,-61.51667
90180,97,Turkey,Turkey,2000,0,8,Ankara,39.92722,32.86444
90168,118,Ukraine,Ukraine,2000,0,1,Kiev,50.43333,30.51667
90209,38,United Kingdom,United Kingdom,2000,0,7,London,51.5,-0.1166667
90111,238,United States,United States,2000,0,8,Washington,38.895,-77.03667
90217,13,Uruguay,Uruguay,2000,0,2,Montevideo,-34.85806,-56.17083
90151,3,Venezuela,Venezuela,2000,0,7,Caracas,10.5,-66.91666
90182,152,Vietnam,Vietnam,2000,1,6,Hanoi,21.03333,105.85
90146,160,Zambia,Zambia,2000,0,1,Lusaka,-15.41667,28.28333
90134,6,Argentina,Argentina,2000,1,38,Buenos Aires,-34.5875,-58.6725
90248,126,Armenia,Armenia,2000,0,1,Yerevan,40.18111,44.51361
90278,98,Austria,Austria,2000,0,1,Vienna,48.2,16.36667
90286,105,Belgium,Belgium,2000,0,4,Brussels,50.83333,4.333333
90273,90,Bulgaria,Bulgaria,2000,0,9,Sofia,42.68333,23.31667
90294,148,Cambodia,Cambodia,2000,0,2,Phnom Penh,11.55,104.9167
90249,171,Fiji,Fiji,2000,0,2,Suva,-18.13333,178.4167
90276,93,Georgia,Georgia,2000,0,1,T'bilisi,41.725,44.79083
90242,41,Ghana,Ghana,2000,0,7,Accra,5.55,-0.2166667
90282,101,Hungary,Hungary,2000,0,28,Budapest,47.5,19.08333
90262,60,Iraq,Iraq,2000,0,2,Baghdad,33.33861,44.39389
90275,222,Israel,Israel,2000,1,29,Jerusalem,31.77917,35.22361
90263,62,Jordan,Jordan,2000,0,1,Amman,31.95,35.93333
90305,157,Kenya,Kenya,2000,0,8,Nairobi,-1.283333,36.81667
90243,86,Macedonia,Macedonia,2000,0,1,Skopje,42,21.43333
90298,164,Malawi,Malawi,2000,0,3,Lilongwe,-13.98333,33.78333
90301,209,Malaysia,Malaysia,2000,0,12,Kuala Lumpur,3.166667,101.7
90268,78,Niger,Nigeria,2000,2,46,Abuja,9.083333,7.533333
90232,64,Norway,Norway,2000,0,1,Oslo,59.91667,10.75
90240,33,Panama,Panama,2000,0,2,Panama City,8.966667,-79.53333
90293,146,Philippines,Philippines,2000,0,29,Manila,14.60417,120.9822
90288,117,Romania,Romania,2000,0,28,Bukarest,44.43333,26.1
90233,65,Russia,Russia,2000,1,11,Moscow,55.75,37.7
90255,51,Senegal,Senegal,2000,0,2,Dakar,14.70889,-17.45528
90257,52,Sierra Leone,Sierra Leone,2000,0,3,Freetown,8.49,-13.23417
90302,210,Singapore,Singapore,2000,2,21,Singapore City,1.293056,103.8558
90284,103,Slovakia,Slovakia,2000,0,2,Bratislava,48.15,17.2
90281,104,Slovenia,Slovenia,2000,0,1,Ljubljana,46.05528,14.51444
90253,122,Sri Lanka,Sri Lanka,2000,0,4,Colombo,6.931944,79.84778
90234,66,Sweden,Sweden,2000,0,6,Stockholm,59.33333,18.05
90266,224,Syria,Syria,2000,0,1,Damascus,33.5,36.3
90272,202,Taiwan,Taiwan,2000,0,35,Taipei,25.03917,121.525
90239,81,Togo,Togo,2000,1,4,Lome,7.1,1.6
90280,59,Uganda,Uganda,2000,1,10,Kampala,0.3155556,32.56556
90296,161,Zimbabwe,Zimbabwe,2000,0,3,Harare,-17.81778,31.04472
90334,6,Argentina,Argentina,2001,1,39,Buenos Aires,-34.5875,-58.6725
90478,98,Austria,Austria,2001,0,1,Vienna,48.2,16.36667
90310,7,Bolivia,Bolivia,2001,0,4,La Paz,-16.5,-68.15
90336,8,Brazil,Brazil,2001,0,24,Brasilia,-15.8,-47.9
90348,186,Canada,Canada,2001,0,1,Ottawa,45.42083,-75.68999
90337,9,Chile,Chile,2001,0,13,Santiago,-33.45,-70.66666
90326,203,China,China,2001,1,27,Beijing,39.92889,116.3883
90338,10,Ecuador,Ecuador,2001,0,1,Quito,-0.2166667,-78.5
90349,187,Germany,Germany,2001,0,15,Berlin,52.51667,13.4
90325,203,China,Hong Kong,2001,0,12,Hong Kong,22.3361568,114.1869659
90308,212,Indonesia,Indonesia,2001,2,30,Jakarta,-6.174444,106.8294
90316,85,Italy,Italy,2001,1,2,Rome,41.9,12.48333
90319,143,Japan,Japan,2001,0,28,Tokyo,35.685,139.7514
90327,149,Laos,Laos,2001,1,1,Vientiane,17.96667,102.6
90313,243,Morocco,Morocco,2001,0,1,Rabat,34.02,-6.83
90331,165,Mozambique,Mozambique,2001,0,2,Maputo,-25.96528,32.58917
90330,174,New Zealand,New Zealand,2001,1,8,Wellington,-41.3,174.7833
90328,132,Saudi Arabia,Saudi Arabia,2001,0,2,Riyadh,24.64083,46.77278
90347,166,South Africa,South Africa,2001,0,17,Pretoria,-25.70694,28.22944
90322,147,South Korea,South Korea,2001,1,26,Seoul,37.56639,126.9997
90307,58,Sudan,Sudan,2001,0,1,Khartoum,15.58806,32.53417
90312,242,Tanzania,Tanzania,2001,0,1,Dodoma,-6.173,35.7419
90309,151,Thailand,Thailand,2001,0,2,Bangkok,13.75,100.5167
90311,238,United States,United States,2001,0,8,Washington,38.895,-77.03667
90351,3,Venezuela,Venezuela,2001,0,7,Caracas,10.5,-66.91666
90346,160,Zambia,Zambia,2001,0,1,Lusaka,-15.41667,28.28333
90235,67,Algeria,Algeria,2000,0,1,Algiers,36.76305,3.050556
90435,67,Algeria,Algeria,2001,0,1,Algiers,36.76305,3.050556
90448,126,Armenia,Armenia,2001,0,1,Yerevan,40.18111,44.51361
90388,180,Australia,Australia,2001,0,4,Canberra,-35.28333,149.2167
90389,17,Barbados,Barbados,2001,0,1,Bridgetown,13.1,-59.61666
90471,83,Bosnia and Herzegovina,Bosnia-Herzegovina,2001,1,1,Sarajevo,43.85,18.38333
90473,90,Bulgaria,Bulgaria,2001,1,10,Sofia,42.68333,23.31667
90400,27,Colombia,Colombia,2001,0,13,Bogota,4.6,-74.08334
90426,28,Costa Rica,Costa Rica,2001,0,4,San Jose,9.933333,-84.08334
90401,29,Cuba,Cuba,2001,1,1,Havana,23.13194,-82.36417
90381,100,Denmark,Denmark,2001,0,1,Copenhagen,55.66667,12.58333
90364,226,Egypt,Egypt,2001,0,12,Cairo,30.05,31.25
90413,112,Estonia,Estonia,2001,0,2,Tallinn,59.43389,24.72806
90391,56,Ethiopia,Ethiopia,2001,0,4,Addis Ababa,9.033333,38.7
90449,171,Fiji,Fiji,2001,0,2,Suva,-18.13333,178.4167
90357,113,Finland,Finland,2001,0,16,Helsinki,60.17556,24.93417
90361,106,France,France,2001,0,11,Paris,48.86666,2.333333
90476,93,Georgia,Georgia,2001,1,2,T'bilisi,41.725,44.79083
90379,94,Greece,Greece,2001,0,12,Athens,37.98333,23.73333
90421,15,Guatemala,Guatemala,2001,0,4,Guatemala City,14.62111,-90.52695
90423,23,Haiti,Haiti,2001,0,1,Port-au-Prince,18.5392,-72.335
90430,31,Honduras,Honduras,2001,0,2,Tegucigalpa,14.1,-87.21667
90365,227,India,India,2001,2,33,New Delhi,28.6,77.2
90362,129,Iran,Iran,2001,0,6,Tehran,35.67194,51.42445
90462,60,Iraq,Iraq,2001,0,2,Baghdad,33.33861,44.39389
90404,37,Ireland,Ireland,2001,1,12,Dublin,53.33306,-6.248889
90475,222,Israel,Israel,2001,2,31,Jerusalem,31.77917,35.22361
90425,24,Jamaica,Jamaica,2001,0,7,Kingston,18,-76.8
90463,62,Jordan,Jordan,2001,0,1,Amman,31.95,35.93333
90414,114,Latvia,Latvia,2001,0,2,Riga,56.96667,24.13333
90397,42,Liberia,Liberia,2001,0,2,Monrovia,6.310555,-10.80472
90428,115,Lithuania,Lithuania,2001,1,4,Vilnius,54.68333,25.31667
90422,108,Luxembourg,Luxembourg,2001,0,4,Luxembourg,49.61167,6.13
90443,86,Macedonia,Macedonia,2001,0,1,Skopje,42,21.43333
90369,16,Mexico,Mexico,2001,0,24,Mexico City,19.43417,-99.13861
90429,116,Moldova,Moldova,2001,0,1,Chisinau,47.00555,28.8575
90468,78,Niger,Nigeria,2001,0,46,Abuja,9.083333,7.533333
90370,79,Nigeria,Nigeria,2001,0,46,Abuja,9.083333,7.533333
90432,64,Norway,Norway,2001,1,2,Oslo,59.91667,10.75
90385,137,Pakistan,Pakistan,2001,0,1,Islamabad,33.7,73.16666
90440,33,Panama,Panama,2001,0,2,Panama City,8.966667,-79.53333
90396,182,Papua New Guinea,Papua New Guinea,2001,0,3,Port Moresby,-9.464723,147.1925
90419,11,Paraguay,Paraguay,2001,0,2,Asuncion,-25.26667,-57.66667
90356,102,Poland,Poland,2001,2,54,Warsaw,52.25,21
90433,65,Russia,Russia,2001,1,12,Moscow,55.75,37.7
90455,51,Senegal,Senegal,2001,0,2,Dakar,14.70889,-17.45528
90457,52,Sierra Leone,Sierra Leone,2001,0,3,Freetown,8.49,-13.23417
90367,45,Spain,Spain,2001,0,10,Madrid,40.4,-3.683333
90453,122,Sri Lanka,Sri Lanka,2001,0,4,Colombo,6.931944,79.84778
90434,66,Sweden,Sweden,2001,0,6,Stockholm,59.33333,18.05
90398,110,Switzerland,Switzerland,2001,0,1,Bern,46.91667,7.466667
90466,224,Syria,Syria,2001,0,1,Damascus,33.5,36.3
90472,202,Taiwan,Taiwan,2001,0,35,Taipei,25.03917,121.525
90439,81,Togo,Togo,2001,1,5,Lome,7.1,1.6
90380,97,Turkey,Turkey,2001,0,8,Ankara,39.92722,32.86444
90368,118,Ukraine,Ukraine,2001,0,1,Kiev,50.43333,30.51667
90409,38,United Kingdom,United Kingdom,2001,1,8,London,51.5,-0.1166667
90417,13,Uruguay,Uruguay,2001,0,2,Montevideo,-34.85806,-56.17083
90382,152,Vietnam,Vietnam,2001,1,7,Hanoi,21.03333,105.85
90467,82,Albania,Albania,2001,0,4,Tirane,41.3275,19.81889
90486,105,Belgium,Belgium,2001,0,4,Brussels,50.83333,4.333333
90494,148,Cambodia,Cambodia,2001,0,2,Phnom Penh,11.55,104.9167
90482,101,Hungary,Hungary,2001,0,28,Budapest,47.5,19.08333
90505,157,Kenya,Kenya,2001,0,8,Nairobi,-1.283333,36.81667
90498,164,Malawi,Malawi,2001,0,3,Lilongwe,-13.98333,33.78333
90493,146,Philippines,Philippines,2001,0,29,Manila,14.60417,120.9822
90488,117,Romania,Romania,2001,0,28,Bukarest,44.43333,26.1
90484,103,Slovakia,Slovakia,2001,0,2,Bratislava,48.15,17.2
90481,104,Slovenia,Slovenia,2001,0,1,Ljubljana,46.05528,14.51444
90480,59,Uganda,Uganda,2001,0,10,Kampala,0.3155556,32.56556
90496,161,Zimbabwe,Zimbabwe,2001,0,3,Harare,-17.81778,31.04472
90583,134,Afghanistan,Afghanistan,2002,0,1,Kabul,34.51667,69.18333
90533,6,Argentina,Argentina,2002,1,40,Buenos Aires,-34.5875,-58.6725
90587,180,Australia,Australia,2002,0,4,Canberra,-35.28333,149.2167
90586,139,Bangladesh,Bangladesh,2002,0,4,Dhaka,23.72305,90.40861
90588,17,Barbados,Barbados,2002,0,1,Bridgetown,13.1,-59.61666
90509,7,Bolivia,Bolivia,2002,0,4,La Paz,-16.5,-68.15
90535,8,Brazil,Brazil,2002,1,25,Brasilia,-15.8,-47.9
90547,186,Canada,Canada,2002,0,1,Ottawa,45.42083,-75.68999
90536,9,Chile,Chile,2002,1,14,Santiago,-33.45,-70.66666
90525,203,China,China,2002,4,31,Beijing,39.92889,116.3883
90599,27,Colombia,Colombia,2002,1,14,Bogota,4.6,-74.08334
90600,29,Cuba,Cuba,2002,0,1,Havana,23.13194,-82.36417
90580,100,Denmark,Denmark,2002,0,1,Copenhagen,55.66667,12.58333
90537,10,Ecuador,Ecuador,2002,0,1,Quito,-0.2166667,-78.5
90563,226,Egypt,Egypt,2002,0,12,Cairo,30.05,31.25
90590,56,Ethiopia,Ethiopia,2002,0,4,Addis Ababa,9.033333,38.7
90556,113,Finland,Finland,2002,0,16,Helsinki,60.17556,24.93417
90548,187,Germany,Germany,2002,1,16,Berlin,52.51667,13.4
90578,94,Greece,Greece,2002,0,12,Athens,37.98333,23.73333
90524,203,China,Hong Kong,2002,0,12,Hong Kong,22.3361568,114.1869659
90514,36,Iceland,Iceland,2002,0,5,Reykjavik,64.15,-21.95
90561,129,Iran,Iran,2002,0,6,Tehran,35.67194,51.42445
90603,37,Ireland,Ireland,2002,0,12,Dublin,53.33306,-6.248889
90515,85,Italy,Italy,2002,0,2,Rome,41.9,12.48333
90518,143,Japan,Japan,2002,1,29,Tokyo,35.685,139.7514
90526,149,Laos,Laos,2002,1,2,Vientiane,17.96667,102.6
90596,42,Liberia,Liberia,2002,0,2,Monrovia,6.310555,-10.80472
90568,16,Mexico,Mexico,2002,0,24,Mexico City,19.43417,-99.13861
90530,165,Mozambique,Mozambique,2002,0,2,Maputo,-25.96528,32.58917
90529,174,New Zealand,New Zealand,2002,1,9,Wellington,-41.3,174.7833
90569,79,Nigeria,Nigeria,2002,1,48,Abuja,9.083333,7.533333
90584,137,Pakistan,Pakistan,2002,0,1,Islamabad,33.7,73.16666
90555,102,Poland,Poland,2002,2,56,Warsaw,52.25,21
90553,44,Portugal,Portugal,2002,0,1,Lisbon,38.71667,-9.133333
90527,132,Saudi Arabia,Saudi Arabia,2002,0,2,Riyadh,24.64083,46.77278
90521,147,South Korea,South Korea,2002,0,26,Seoul,37.56639,126.9997
90566,45,Spain,Spain,2002,0,10,Madrid,40.4,-3.683333
90507,58,Sudan,Sudan,2002,0,1,Khartoum,15.58806,32.53417
90597,110,Switzerland,Switzerland,2002,0,1,Bern,46.91667,7.466667
90511,242,Tanzania,Tanzania,2002,0,1,Dodoma,-6.173,35.7419
90508,151,Thailand,Thailand,2002,0,2,Bangkok,13.75,100.5167
90549,2,Trinidad and Tobago,Trinidad,2002,0,4,Port-of-Spain,10.65,-61.51667
90579,97,Turkey,Turkey,2002,0,8,Ankara,39.92722,32.86444
90567,118,Ukraine,Ukraine,2002,0,1,Kiev,50.43333,30.51667
90510,238,United States,United States,2002,0,8,Washington,38.895,-77.03667
90550,3,Venezuela,Venezuela,2002,0,7,Caracas,10.5,-66.91666
90581,152,Vietnam,Vietnam,2002,0,7,Hanoi,21.03333,105.85
90545,160,Zambia,Zambia,2002,1,2,Lusaka,-15.41667,28.28333
90647,126,Armenia,Armenia,2002,0,1,Yerevan,40.18111,44.51361
90678,98,Austria,Austria,2002,0,1,Vienna,48.2,16.36667
90686,105,Belgium,Belgium,2002,0,4,Brussels,50.83333,4.333333
90671,83,Bosnia and Herzegovina,Bosnia-Herzegovina,2002,1,2,Sarajevo,43.85,18.38333
90673,90,Bulgaria,Bulgaria,2002,1,11,Sofia,42.68333,23.31667
90694,148,Cambodia,Cambodia,2002,0,2,Phnom Penh,11.55,104.9167
90625,28,Costa Rica,Costa Rica,2002,0,4,San Jose,9.933333,-84.08334
90612,112,Estonia,Estonia,2002,0,2,Tallinn,59.43389,24.72806
90648,171,Fiji,Fiji,2002,0,2,Suva,-18.13333,178.4167
90676,93,Georgia,Georgia,2002,0,2,T'bilisi,41.725,44.79083
90641,41,Ghana,Ghana,2002,1,8,Accra,5.55,-0.2166667
90620,15,Guatemala,Guatemala,2002,0,4,Guatemala City,14.62111,-90.52695
90622,23,Haiti,Haiti,2002,0,1,Port-au-Prince,18.5392,-72.335
90682,101,Hungary,Hungary,2002,0,28,Budapest,47.5,19.08333
90703,213,Indonesia,Indonesia,2002,1,31,Jakarta,-6.174444,106.8294
90662,60,Iraq,Iraq,2002,0,2,Baghdad,33.33861,44.39389
90675,222,Israel,Israel,2002,1,32,Jerusalem,31.77917,35.22361
90624,24,Jamaica,Jamaica,2002,0,7,Kingston,18,-76.8
90663,62,Jordan,Jordan,2002,0,1,Amman,31.95,35.93333
90706,157,Kenya,Kenya,2002,0,8,Nairobi,-1.283333,36.81667
90613,114,Latvia,Latvia,2002,0,2,Riga,56.96667,24.13333
90627,115,Lithuania,Lithuania,2002,1,5,Vilnius,54.68333,25.31667
90642,86,Macedonia,Macedonia,2002,0,1,Skopje,42,21.43333
90698,164,Malawi,Malawi,2002,0,3,Lilongwe,-13.98333,33.78333
90701,209,Malaysia,Malaysia,2002,1,14,Kuala Lumpur,3.166667,101.7
90628,116,Moldova,Moldova,2002,0,1,Chisinau,47.00555,28.8575
90637,32,Nicaragua,Nicaragua,2002,0,1,Managua,12.15083,-86.26833
90631,64,Norway,Norway,2002,0,2,Oslo,59.91667,10.75
90639,33,Panama,Panama,2002,0,2,Panama City,8.966667,-79.53333
90618,11,Paraguay,Paraguay,2002,0,2,Asuncion,-25.26667,-57.66667
90693,146,Philippines,Philippines,2002,2,31,Manila,14.60417,120.9822
90688,117,Romania,Romania,2002,0,28,Bukarest,44.43333,26.1
90632,65,Russia,Russia,2002,1,13,Moscow,55.75,37.7
90655,51,Senegal,Senegal,2002,0,2,Dakar,14.70889,-17.45528
90657,52,Sierra Leone,Sierra Leone,2002,0,3,Freetown,8.49,-13.23417
90702,210,Singapore,Singapore,2002,1,22,Singapore City,1.293056,103.8558
90684,103,Slovakia,Slovakia,2002,0,2,Bratislava,48.15,17.2
90681,104,Slovenia,Slovenia,2002,0,1,Ljubljana,46.05528,14.51444
90653,122,Sri Lanka,Sri Lanka,2002,0,4,Colombo,6.931944,79.84778
90633,66,Sweden,Sweden,2002,0,6,Stockholm,59.33333,18.05
90666,224,Syria,Syria,2002,0,1,Damascus,33.5,36.3
90672,202,Taiwan,Taiwan,2002,0,35,Taipei,25.03917,121.525
90638,81,Togo,Togo,2002,0,5,Lome,7.1,1.6
90680,59,Uganda,Uganda,2002,1,11,Kampala,0.3155556,32.56556
90608,38,United Kingdom,United Kingdom,2002,1,9,London,51.5,-0.1166667
90616,13,Uruguay,Uruguay,2002,0,2,Montevideo,-34.85806,-56.17083
90696,161,Zimbabwe,Zimbabwe,2002,1,4,Harare,-17.81778,31.04472
90710,7,Bolivia,Bolivia,2003,0,4,La Paz,-16.5,-68.15
90726,203,China,China,2003,2,33,Beijing,39.92889,116.3883
90725,203,China,Hong Kong,2003,0,12,Hong Kong,22.3361568,114.1869659
90715,36,Iceland,Iceland,2003,0,5,Reykjavik,64.15,-21.95
90716,85,Italy,Italy,2003,0,2,Rome,41.9,12.48333
90719,143,Japan,Japan,2003,1,30,Tokyo,35.685,139.7514
90727,149,Laos,Laos,2003,0,2,Vientiane,17.96667,102.6
90722,147,South Korea,South Korea,2003,4,30,Seoul,37.56639,126.9997
90708,58,Sudan,Sudan,2003,0,1,Khartoum,15.58806,32.53417
90712,242,Tanzania,Tanzania,2003,0,1,Dodoma,-6.173,35.7419
90711,238,United States,United States,2003,0,8,Washington,38.895,-77.03667
90634,67,Algeria,Algeria,2002,0,1,Algiers,36.76305,3.050556
90734,6,Argentina,Argentina,2003,1,41,Buenos Aires,-34.5875,-58.6725
90848,126,Armenia,Armenia,2003,0,1,Yerevan,40.18111,44.51361
90788,180,Australia,Australia,2003,0,4,Canberra,-35.28333,149.2167
90789,17,Barbados,Barbados,2003,0,1,Bridgetown,13.1,-59.61666
90736,8,Brazil,Brazil,2003,0,25,Brasilia,-15.8,-47.9
90748,186,Canada,Canada,2003,0,1,Ottawa,45.42083,-75.68999
90737,9,Chile,Chile,2003,1,15,Santiago,-33.45,-70.66666
90800,27,Colombia,Colombia,2003,0,14,Bogota,4.6,-74.08334
90801,29,Cuba,Cuba,2003,0,1,Havana,23.13194,-82.36417
90781,100,Denmark,Denmark,2003,0,1,Copenhagen,55.66667,12.58333
90738,10,Ecuador,Ecuador,2003,0,1,Quito,-0.2166667,-78.5
90764,226,Egypt,Egypt,2003,0,12,Cairo,30.05,31.25
90813,112,Estonia,Estonia,2003,0,2,Tallinn,59.43389,24.72806
90791,56,Ethiopia,Ethiopia,2003,0,4,Addis Ababa,9.033333,38.7
90849,171,Fiji,Fiji,2003,0,2,Suva,-18.13333,178.4167
90757,113,Finland,Finland,2003,0,16,Helsinki,60.17556,24.93417
90761,106,France,France,2003,0,11,Paris,48.86666,2.333333
90749,187,Germany,Germany,2003,1,17,Berlin,52.51667,13.4
90779,94,Greece,Greece,2003,0,12,Athens,37.98333,23.73333
90821,15,Guatemala,Guatemala,2003,0,4,Guatemala City,14.62111,-90.52695
90823,23,Haiti,Haiti,2003,0,1,Port-au-Prince,18.5392,-72.335
90830,31,Honduras,Honduras,2003,0,2,Tegucigalpa,14.1,-87.21667
90765,227,India,India,2003,0,35,New Delhi,28.6,77.2
90762,129,Iran,Iran,2003,0,6,Tehran,35.67194,51.42445
90804,37,Ireland,Ireland,2003,1,13,Dublin,53.33306,-6.248889
90825,24,Jamaica,Jamaica,2003,0,7,Kingston,18,-76.8
90814,114,Latvia,Latvia,2003,0,2,Riga,56.96667,24.13333
90797,42,Liberia,Liberia,2003,0,2,Monrovia,6.310555,-10.80472
90828,115,Lithuania,Lithuania,2003,1,6,Vilnius,54.68333,25.31667
90822,108,Luxembourg,Luxembourg,2003,0,4,Luxembourg,49.61167,6.13
90843,86,Macedonia,Macedonia,2003,0,1,Skopje,42,21.43333
90744,175,Madagascar,Madagascar,2003,0,1,Antananarivo,-18.91667,47.51667
90769,16,Mexico,Mexico,2003,0,24,Mexico City,19.43417,-99.13861
90829,116,Moldova,Moldova,2003,0,1,Chisinau,47.00555,28.8575
90735,57,Mongolia,Mongolia,2003,1,1,Ulan Bator,47.91667,106.9167
90730,174,New Zealand,New Zealand,2003,0,9,Wellington,-41.3,174.7833
90838,32,Nicaragua,Nicaragua,2003,0,1,Managua,12.15083,-86.26833
90770,79,Nigeria,Nigeria,2003,0,48,Abuja,9.083333,7.533333
90832,64,Norway,Norway,2003,1,3,Oslo,59.91667,10.75
90785,137,Pakistan,Pakistan,2003,0,1,Islamabad,33.7,73.16666
90840,33,Panama,Panama,2003,0,2,Panama City,8.966667,-79.53333
90819,11,Paraguay,Paraguay,2003,0,2,Asuncion,-25.26667,-57.66667
90756,102,Poland,Poland,2003,2,58,Warsaw,52.25,21
90754,44,Portugal,Portugal,2003,0,1,Lisbon,38.71667,-9.133333
90833,65,Russia,Russia,2003,0,13,Moscow,55.75,37.7
90728,132,Saudi Arabia,Saudi Arabia,2003,0,2,Riyadh,24.64083,46.77278
90747,166,South Africa,South Africa,2003,0,17,Pretoria,-25.70694,28.22944
90767,45,Spain,Spain,2003,0,10,Madrid,40.4,-3.683333
90834,66,Sweden,Sweden,2003,0,6,Stockholm,59.33333,18.05
90798,110,Switzerland,Switzerland,2003,0,1,Bern,46.91667,7.466667
90839,81,Togo,Togo,2003,0,5,Lome,7.1,1.6
90750,2,Trinidad and Tobago,Trinidad,2003,0,4,Port-of-Spain,10.65,-61.51667
90780,97,Turkey,Turkey,2003,0,8,Ankara,39.92722,32.86444
90768,118,Ukraine,Ukraine,2003,1,2,Kiev,50.43333,30.51667
90809,38,United Kingdom,United Kingdom,2003,1,10,London,51.5,-0.1166667
90817,13,Uruguay,Uruguay,2003,0,2,Montevideo,-34.85806,-56.17083
90751,3,Venezuela,Venezuela,2003,0,7,Caracas,10.5,-66.91666
90746,160,Zambia,Zambia,2003,0,2,Lusaka,-15.41667,28.28333
90835,67,Algeria,Algeria,2003,0,1,Algiers,36.76305,3.050556
90879,98,Austria,Austria,2003,0,1,Vienna,48.2,16.36667
90887,105,Belgium,Belgium,2003,0,4,Brussels,50.83333,4.333333
90874,90,Bulgaria,Bulgaria,2003,0,11,Sofia,42.68333,23.31667
90895,148,Cambodia,Cambodia,2003,0,2,Phnom Penh,11.55,104.9167
90877,93,Georgia,Georgia,2003,0,2,T'bilisi,41.725,44.79083
90883,101,Hungary,Hungary,2003,1,29,Budapest,47.5,19.08333
90904,213,Indonesia,Indonesia,2003,0,31,Jakarta,-6.174444,106.8294
90863,60,Iraq,Iraq,2003,0,2,Baghdad,33.33861,44.39389
90876,222,Israel,Israel,2003,1,33,Jerusalem,31.77917,35.22361
90864,62,Jordan,Jordan,2003,0,1,Amman,31.95,35.93333
90907,157,Kenya,Kenya,2003,0,8,Nairobi,-1.283333,36.81667
90899,164,Malawi,Malawi,2003,0,3,Lilongwe,-13.98333,33.78333
90902,209,Malaysia,Malaysia,2003,0,14,Kuala Lumpur,3.166667,101.7
90869,78,Niger,Nigeria,2003,0,48,Abuja,9.083333,7.533333
90875,222,Israel,Palestinian Territories,2003,0,9,Ramallah,31.9,35.2
90894,146,Philippines,Philippines,2003,0,31,Manila,14.60417,120.9822
90889,117,Romania,Romania,2003,1,29,Bukarest,44.43333,26.1
90856,51,Senegal,Senegal,2003,0,2,Dakar,14.70889,-17.45528
90858,52,Sierra Leone,Sierra Leone,2003,0,3,Freetown,8.49,-13.23417
90903,210,Singapore,Singapore,2003,0,22,Singapore City,1.293056,103.8558
90885,103,Slovakia,Slovakia,2003,0,2,Bratislava,48.15,17.2
90882,104,Slovenia,Slovenia,2003,0,1,Ljubljana,46.05528,14.51444
90854,122,Sri Lanka,Sri Lanka,2003,0,4,Colombo,6.931944,79.84778
90867,224,Syria,Syria,2003,0,1,Damascus,33.5,36.3
90873,202,Taiwan,Taiwan,2003,0,35,Taipei,25.03917,121.525
90881,59,Uganda,Uganda,2003,0,11,Kampala,0.3155556,32.56556
