id,featureid,cshapes_cntry_name,author_country_name,year,author_count,cumulative_count
45498,9,Chile,Chile,1989,0,7
45478,203,China,China,1989,0,22
45522,28,Costa Rica,Costa Rica,1989,0,4
45433,100,Denmark,Denmark,1989,0,1
45499,10,Ecuador,Ecuador,1989,0,1
45485,226,Egypt,Egypt,1989,0,7
45469,195,Ethiopia,Ethiopia,1989,0,3
45438,113,Finland,Finland,1989,1,9
45435,106,France,France,1989,0,11
45537,41,Ghana,Ghana,1989,0,5
45432,94,Greece,Greece,1989,0,11
45516,15,Guatemala,Guatemala,1989,0,3
45525,31,Honduras,Honduras,1989,0,1
45477,203,China,Hong Kong,1989,0,12
45500,101,Hungary,Hungary,1989,1,21
45486,227,India,India,1989,2,24
45483,212,Indonesia,Indonesia,1989,0,24
45444,129,Iran,Iran,1989,1,4
45536,222,Israel,Israel,1989,1,21
45430,85,Italy,Italy,1989,0,1
45520,24,Jamaica,Jamaica,1989,1,6
45450,143,Japan,Japan,1989,1,21
45546,157,Kenya,Kenya,1989,1,3
45534,108,Luxembourg,Luxembourg,1989,1,3
45471,209,Malaysia,Malaysia,1989,0,4
45463,174,New Zealand,New Zealand,1989,0,1
45552,78,Niger,Nigeria,1989,0,32
45526,64,Norway,Norway,1989,0,1
45447,137,Pakistan,Pakistan,1989,0,1
45535,222,Israel,Palestinian Territories,1989,0,5
45532,33,Panama,Panama,1989,0,2
45512,11,Paraguay,Paraguay,1989,0,1
45503,12,Peru,Perú,1989,0,6
45434,102,Poland,Poland,1989,1,35
45515,44,Portugal,Portugal,1989,0,1
45548,52,Sierra Leone,Sierra Leone,1989,0,1
45473,210,Singapore,Singapore,1989,0,8
45451,147,South Korea,South Korea,1989,1,14
45449,45,Spain,Spain,1989,0,7
45428,122,Sri Lanka,Sri Lanka,1989,0,2
45527,66,Sweden,Sweden,1989,0,6
45475,202,Taiwan,Taiwan,1989,0,32
45490,159,Tanzania,Tanzania,1989,0,1
45436,109,Netherlands,The Netherlands,1989,0,6
45509,2,Trinidad and Tobago,Trinidad,1989,0,4
45504,97,Turkey,Turkey,1989,0,6
45468,192,USSR,USSR,1989,1,4
45489,238,United States,United States,1989,0,5
45513,13,Uruguay,Uruguay,1989,0,2
45510,3,Venezuela,Venezuela,1989,0,3
45480,191,Yugoslavia,Yugoslavia,1989,0,15
45456,160,Zambia,Zambia,1989,0,1
48711,40,Cote d'Ivoire,Cote dʼIvoire,2006,0,2
45564,146,Philippines,Philippines,1989,1,22
45560,117,Romania,Romania,1989,2,23
45558,151,Thailand,Thailand,1989,0,2
45559,152,Vietnam,Vietnam,1989,0,1
45606,6,Argentina,Argentina,1990,1,28
45617,139,Bangladesh,Bangladesh,1990,1,2
45576,17,Barbados,Barbados,1990,0,1
45574,7,Bolivia,Bolivia,1990,0,1
45665,8,Brazil,Brazil,1990,1,21
45647,203,China,China,1990,1,23
45578,27,Colombia,Colombia,1990,0,11
45589,40,Cote d'Ivoire,Cote dʼIvoire,1990,1,1
45601,100,Denmark,Denmark,1990,0,1
45653,226,Egypt,Egypt,1990,1,8
45639,195,Ethiopia,Ethiopia,1990,0,3
45607,113,Finland,Finland,1990,1,10
45603,106,France,France,1990,0,11
45636,187,Germany,Germany,1990,0,14
45685,15,Guatemala,Guatemala,1990,0,3
45646,203,China,Hong Kong,1990,0,12
45668,101,Hungary,Hungary,1990,1,22
45582,36,Iceland,Iceland,1990,0,5
45654,227,India,India,1990,1,25
45651,212,Indonesia,Indonesia,1990,1,25
45613,129,Iran,Iran,1990,1,5
45598,85,Italy,Italy,1990,0,1
45619,143,Japan,Japan,1990,0,21
45590,42,Liberia,Liberia,1990,0,2
45641,209,Malaysia,Malaysia,1990,0,4
45575,16,Mexico,Mexico,1990,1,15
45660,79,Nigeria,Nigeria,1990,1,34
45616,137,Pakistan,Pakistan,1990,0,1
45669,182,Papua New Guinea,Papua New Guinea,1990,0,2
45681,11,Paraguay,Paraguay,1990,0,1
45671,12,Peru,Perú,1990,0,6
45602,102,Poland,Poland,1990,2,37
45684,44,Portugal,Portugal,1990,0,1
45642,210,Singapore,Singapore,1990,3,11
45627,166,South Africa,South Africa,1990,2,13
45620,147,South Korea,South Korea,1990,1,15
45618,45,Spain,Spain,1990,1,8
45596,122,Sri Lanka,Sri Lanka,1990,1,3
45593,58,Sudan,Sudan,1990,0,1
45644,202,Taiwan,Taiwan,1990,0,32
45658,159,Tanzania,Tanzania,1990,0,1
45605,109,Netherlands,The Netherlands,1990,0,6
45672,97,Turkey,Turkey,1990,0,6
45638,192,USSR,USSR,1990,2,6
45664,59,Uganda,Uganda,1990,0,7
45588,38,United Kingdom,United Kingdom,1990,0,5
45657,238,United States,United States,1990,0,5
45682,13,Uruguay,Uruguay,1990,0,2
45679,3,Venezuela,Venezuela,1990,1,4
45625,160,Zambia,Zambia,1990,0,1
45700,105,Belgium,Belgium,1990,0,4
45723,90,Bulgaria,Bulgaria,1990,0,9
45734,148,Cambodia,Cambodia,1990,0,1
45706,41,Ghana,Ghana,1990,1,6
45694,31,Honduras,Honduras,1990,0,1
45719,60,Iraq,Iraq,1990,2,2
45705,222,Israel,Israel,1990,2,23
45689,24,Jamaica,Jamaica,1990,0,6
45715,157,Kenya,Kenya,1990,1,4
45738,164,Malawi,Malawi,1990,0,2
45721,78,Niger,Nigeria,1990,1,34
45695,64,Norway,Norway,1990,0,1
45701,33,Panama,Panama,1990,0,2
45733,146,Philippines,Philippines,1990,3,25
45729,117,Romania,Romania,1990,2,25
45716,51,Senegal,Senegal,1990,1,1
45717,52,Sierra Leone,Sierra Leone,1990,0,1
45696,66,Sweden,Sweden,1990,0,6
45728,152,Vietnam,Vietnam,1990,0,1
45736,161,Zimbabwe,Zimbabwe,1990,1,1
45790,134,Afghanistan,Afghanistan,1991,0,1
45776,6,Argentina,Argentina,1991,0,28
45786,126,Armenia,Armenia,1991,1,1
45745,17,Barbados,Barbados,1991,0,1
45743,7,Bolivia,Bolivia,1991,0,1
45747,27,Colombia,Colombia,1991,0,11
45758,40,Cote d'Ivoire,Cote dʼIvoire,1991,0,1
45771,100,Denmark,Denmark,1991,0,1
45777,113,Finland,Finland,1991,1,11
45773,106,France,France,1991,0,11
45814,187,Germany,Germany,1991,0,14
45770,94,Greece,Greece,1991,0,11
45751,36,Iceland,Iceland,1991,0,5
45752,37,Ireland,Ireland,1991,0,9
45768,85,Italy,Italy,1991,0,1
45795,143,Japan,Japan,1991,1,22
45818,209,Malaysia,Malaysia,1991,1,5
45744,16,Mexico,Mexico,1991,1,16
45804,165,Mozambique,Mozambique,1991,1,1
45791,137,Pakistan,Pakistan,1991,0,1
45772,102,Poland,Poland,1991,1,38
45805,166,South Africa,South Africa,1991,2,15
45796,147,South Korea,South Korea,1991,1,16
45794,45,Spain,Spain,1991,0,8
45766,122,Sri Lanka,Sri Lanka,1991,0,3
45762,58,Sudan,Sudan,1991,0,1
45757,38,United Kingdom,United Kingdom,1991,0,5
45803,160,Zambia,Zambia,1991,0,1
48701,29,Cuba,Cuba,2006,0,1
45879,105,Belgium,Belgium,1991,0,4
45905,90,Bulgaria,Bulgaria,1991,0,9
45920,148,Cambodia,Cambodia,1991,0,1
45844,9,Chile,Chile,1991,1,8
45824,203,China,China,1991,0,23
45869,28,Costa Rica,Costa Rica,1991,0,4
45845,10,Ecuador,Ecuador,1991,0,1
45830,226,Egypt,Egypt,1991,1,9
45885,41,Ghana,Ghana,1991,0,6
45863,15,Guatemala,Guatemala,1991,0,3
45872,31,Honduras,Honduras,1991,0,1
45823,203,China,Hong Kong,1991,0,12
45846,101,Hungary,Hungary,1991,0,22
45831,227,India,India,1991,1,26
45828,212,Indonesia,Indonesia,1991,1,26
45900,60,Iraq,Iraq,1991,0,2
45867,24,Jamaica,Jamaica,1991,1,7
45894,157,Kenya,Kenya,1991,0,4
45882,108,Luxembourg,Luxembourg,1991,0,4
45924,164,Malawi,Malawi,1991,0,2
45877,32,Nicaragua,Nicaragua,1991,1,1
45903,78,Niger,Nigeria,1991,1,36
45837,79,Nigeria,Nigeria,1991,1,36
45873,64,Norway,Norway,1991,0,1
45880,33,Panama,Panama,1991,0,2
45847,182,Papua New Guinea,Papua New Guinea,1991,0,2
45859,11,Paraguay,Paraguay,1991,0,1
45849,12,Peru,Perú,1991,0,6
45919,146,Philippines,Philippines,1991,4,29
45862,44,Portugal,Portugal,1991,0,1
45913,117,Romania,Romania,1991,0,25
45895,51,Senegal,Senegal,1991,0,1
45896,52,Sierra Leone,Sierra Leone,1991,0,1
45819,210,Singapore,Singapore,1991,0,11
45875,66,Sweden,Sweden,1991,0,6
45821,202,Taiwan,Taiwan,1991,0,32
45835,159,Tanzania,Tanzania,1991,0,1
45910,151,Thailand,Thailand,1991,0,2
45850,97,Turkey,Turkey,1991,0,6
45841,59,Uganda,Uganda,1991,0,7
45834,238,United States,United States,1991,1,6
45860,13,Uruguay,Uruguay,1991,0,2
45857,3,Venezuela,Venezuela,1991,0,4
45911,152,Vietnam,Vietnam,1991,0,1
45842,247,Yugoslavia,Yugoslavia,1991,0,15
45922,161,Zimbabwe,Zimbabwe,1991,1,2
45931,17,Barbados,Barbados,1992,0,1
45929,7,Bolivia,Bolivia,1992,0,1
45933,27,Colombia,Colombia,1992,0,11
45937,36,Iceland,Iceland,1992,0,5
45938,37,Ireland,Ireland,1992,0,9
45945,42,Liberia,Liberia,1992,0,2
45930,16,Mexico,Mexico,1992,0,16
45948,58,Sudan,Sudan,1992,0,1
45943,38,United Kingdom,United Kingdom,1992,0,5
45963,6,Argentina,Argentina,1992,1,29
45980,139,Bangladesh,Bangladesh,1992,0,3
46067,105,Belgium,Belgium,1992,0,4
46028,8,Brazil,Brazil,1992,0,21
46011,203,China,China,1992,2,25
46057,28,Costa Rica,Costa Rica,1992,0,4
45958,100,Denmark,Denmark,1992,0,1
46016,226,Egypt,Egypt,1992,0,9
46003,195,Ethiopia,Ethiopia,1992,0,3
45964,113,Finland,Finland,1992,2,13
45960,106,France,France,1992,0,11
46001,187,Germany,Germany,1992,0,14
45957,94,Greece,Greece,1992,0,11
46049,15,Guatemala,Guatemala,1992,0,3
46060,31,Honduras,Honduras,1992,0,1
46010,203,China,Hong Kong,1992,0,12
46031,101,Hungary,Hungary,1992,0,22
46017,227,India,India,1992,0,26
45975,129,Iran,Iran,1992,1,6
46072,222,Israel,Israel,1992,1,24
45955,85,Italy,Italy,1992,0,1
46055,24,Jamaica,Jamaica,1992,0,7
45982,143,Japan,Japan,1992,2,24
46070,108,Luxembourg,Luxembourg,1992,0,4
46005,209,Malaysia,Malaysia,1992,1,6
45999,174,New Zealand,New Zealand,1992,1,2
46065,32,Nicaragua,Nicaragua,1992,0,1
46023,79,Nigeria,Nigeria,1992,0,36
46061,64,Norway,Norway,1992,0,1
45978,137,Pakistan,Pakistan,1992,0,1
46068,33,Panama,Panama,1992,0,2
46032,182,Papua New Guinea,Papua New Guinea,1992,0,2
46045,11,Paraguay,Paraguay,1992,0,1
46034,12,Peru,Perú,1992,1,7
45959,102,Poland,Poland,1992,2,40
46048,44,Portugal,Portugal,1992,0,1
46006,210,Singapore,Singapore,1992,0,11
45983,147,South Korea,South Korea,1992,1,17
45981,45,Spain,Spain,1992,1,9
45952,122,Sri Lanka,Sri Lanka,1992,0,3
46063,66,Sweden,Sweden,1992,0,6
46008,202,Taiwan,Taiwan,1992,2,34
46021,159,Tanzania,Tanzania,1992,0,1
45962,109,Netherlands,The Netherlands,1992,1,8
46036,97,Turkey,Turkey,1992,0,6
46027,59,Uganda,Uganda,1992,0,7
46020,238,United States,United States,1992,0,6
46046,13,Uruguay,Uruguay,1992,0,2
46043,3,Venezuela,Venezuela,1992,1,5
45990,160,Zambia,Zambia,1992,0,1
46094,90,Bulgaria,Bulgaria,1992,0,9
46109,148,Cambodia,Cambodia,1992,1,2
46101,112,Estonia,Estonia,1992,1,1
46088,60,Iraq,Iraq,1992,0,2
46082,157,Kenya,Kenya,1992,1,5
46113,164,Malawi,Malawi,1992,0,2
46091,78,Niger,Nigeria,1992,0,36
46102,117,Romania,Romania,1992,0,25
46083,51,Senegal,Senegal,1992,0,1
46084,52,Sierra Leone,Sierra Leone,1992,1,2
46099,151,Thailand,Thailand,1992,0,2
46100,152,Vietnam,Vietnam,1992,0,1
46111,161,Zimbabwe,Zimbabwe,1992,0,2
46169,134,Afghanistan,Afghanistan,1993,0,1
46154,6,Argentina,Argentina,1993,1,30
46165,126,Armenia,Armenia,1993,0,1
46172,139,Bangladesh,Bangladesh,1993,1,4
46120,17,Barbados,Barbados,1993,0,1
46118,7,Bolivia,Bolivia,1993,0,1
46202,203,China,China,1993,1,26
46122,27,Colombia,Colombia,1993,1,12
46149,100,Denmark,Denmark,1993,0,1
46206,226,Egypt,Egypt,1993,1,10
46138,56,Ethiopia,Ethiopia,1993,0,3
46155,113,Finland,Finland,1993,1,14
46193,187,Germany,Germany,1993,0,14
46148,94,Greece,Greece,1993,0,11
46201,203,China,Hong Kong,1993,0,12
46126,36,Iceland,Iceland,1993,0,5
46207,227,India,India,1993,0,26
46167,129,Iran,Iran,1993,0,6
46127,37,Ireland,Ireland,1993,0,9
46146,85,Italy,Italy,1993,0,1
46174,143,Japan,Japan,1993,0,24
46196,209,Malaysia,Malaysia,1993,1,7
46119,16,Mexico,Mexico,1993,2,18
46183,165,Mozambique,Mozambique,1993,0,1
46170,137,Pakistan,Pakistan,1993,0,1
46150,102,Poland,Poland,1993,1,41
46197,210,Singapore,Singapore,1993,0,11
46184,166,South Africa,South Africa,1993,0,15
46173,45,Spain,Spain,1993,0,9
46143,122,Sri Lanka,Sri Lanka,1993,0,3
46137,58,Sudan,Sudan,1993,0,1
46199,202,Taiwan,Taiwan,1993,0,34
46153,109,Netherlands,The Netherlands,1993,1,9
46157,118,Ukraine,Ukraine,1993,1,1
46132,38,United Kingdom,United Kingdom,1993,1,6
46211,238,United States,United States,1993,1,7
46182,160,Zambia,Zambia,1993,0,1
46219,8,Brazil,Brazil,1993,0,21
46289,90,Bulgaria,Bulgaria,1993,0,9
46304,148,Cambodia,Cambodia,1993,0,2
46220,9,Chile,Chile,1993,0,8
46250,28,Costa Rica,Costa Rica,1993,0,4
46221,10,Ecuador,Ecuador,1993,0,1
46266,41,Ghana,Ghana,1993,0,6
46242,15,Guatemala,Guatemala,1993,1,4
46253,31,Honduras,Honduras,1993,1,2
46223,101,Hungary,Hungary,1993,1,23
46283,60,Iraq,Iraq,1993,0,2
46265,222,Israel,Israel,1993,0,24
46276,157,Kenya,Kenya,1993,1,6
46263,108,Luxembourg,Luxembourg,1993,0,4
46308,164,Malawi,Malawi,1993,0,2
46258,32,Nicaragua,Nicaragua,1993,0,1
46214,79,Nigeria,Nigeria,1993,1,38
46254,64,Norway,Norway,1993,0,1
46264,222,Israel,Palestinian Territories,1993,0,5
46261,33,Panama,Panama,1993,0,2
46238,11,Paraguay,Paraguay,1993,0,1
46226,12,Peru,Perú,1993,0,7
46303,146,Philippines,Philippines,1993,0,29
46241,44,Portugal,Portugal,1993,0,1
46297,117,Romania,Romania,1993,1,26
46255,65,Russia,Russia,1993,1,1
46229,239,Saudi Arabia,Saudi Arabia,1993,1,1
46277,51,Senegal,Senegal,1993,0,1
46278,52,Sierra Leone,Sierra Leone,1993,0,2
46243,104,Slovenia,Slovenia,1993,1,1
46256,66,Sweden,Sweden,1993,0,6
46212,159,Tanzania,Tanzania,1993,0,1
46294,151,Thailand,Thailand,1993,0,2
46233,2,Trinidad and Tobago,Trinidad,1993,0,4
46227,97,Turkey,Turkey,1993,0,6
46218,59,Uganda,Uganda,1993,0,7
46239,13,Uruguay,Uruguay,1993,0,2
46234,3,Venezuela,Venezuela,1993,1,6
46306,161,Zimbabwe,Zimbabwe,1993,1,3
46315,17,Barbados,Barbados,1994,0,1
46313,7,Bolivia,Bolivia,1994,0,1
46317,27,Colombia,Colombia,1994,0,12
46333,56,Ethiopia,Ethiopia,1994,0,3
46321,36,Iceland,Iceland,1994,0,5
46322,37,Ireland,Ireland,1994,1,10
46341,85,Italy,Italy,1994,0,1
46314,16,Mexico,Mexico,1994,1,19
46338,122,Sri Lanka,Sri Lanka,1994,0,3
46332,58,Sudan,Sudan,1994,0,1
46349,6,Argentina,Argentina,1994,1,31
46360,126,Armenia,Armenia,1994,0,1
46469,180,Australia,Australia,1994,2,2
46389,98,Austria,Austria,1994,1,1
46455,105,Belgium,Belgium,1994,0,4
46414,8,Brazil,Brazil,1994,0,21
46372,150,Myanmar,Burma,1994,1,1
46415,9,Chile,Chile,1994,1,9
46397,203,China,China,1994,0,26
46445,28,Costa Rica,Costa Rica,1994,0,4
46344,100,Denmark,Denmark,1994,0,1
46416,10,Ecuador,Ecuador,1994,0,1
46401,226,Egypt,Egypt,1994,0,10
46410,171,Fiji,Fiji,1994,1,1
46350,113,Finland,Finland,1994,1,15
46346,106,France,France,1994,0,11
46388,187,Germany,Germany,1994,0,14
46461,41,Ghana,Ghana,1994,0,6
46343,94,Greece,Greece,1994,0,11
46437,15,Guatemala,Guatemala,1994,0,4
46442,23,Haiti,Haiti,1994,1,1
46396,203,China,Hong Kong,1994,0,12
46418,101,Hungary,Hungary,1994,0,23
46402,227,India,India,1994,1,27
46399,212,Indonesia,Indonesia,1994,0,27
46362,129,Iran,Iran,1994,0,6
46460,222,Israel,Israel,1994,2,26
46443,24,Jamaica,Jamaica,1994,0,7
46369,143,Japan,Japan,1994,1,25
46471,157,Kenya,Kenya,1994,0,6
46458,108,Luxembourg,Luxembourg,1994,0,4
46391,209,Malaysia,Malaysia,1994,1,8
46378,165,Mozambique,Mozambique,1994,0,1
46386,174,New Zealand,New Zealand,1994,1,4
46453,32,Nicaragua,Nicaragua,1994,0,1
46449,64,Norway,Norway,1994,0,1
46365,137,Pakistan,Pakistan,1994,0,1
46456,33,Panama,Panama,1994,0,2
46433,11,Paraguay,Paraguay,1994,0,1
46421,12,Peru,Perú,1994,0,7
46345,102,Poland,Poland,1994,1,42
46436,44,Portugal,Portugal,1994,0,1
46450,65,Russia,Russia,1994,1,2
46424,239,Saudi Arabia,Saudi Arabia,1994,0,1
46392,210,Singapore,Singapore,1994,1,12
46438,104,Slovenia,Slovenia,1994,0,1
46379,166,South Africa,South Africa,1994,0,15
46370,147,South Korea,South Korea,1994,1,20
46368,45,Spain,Spain,1994,0,9
46451,66,Sweden,Sweden,1994,0,6
46463,224,Syria,Syria,1994,1,1
46394,202,Taiwan,Taiwan,1994,0,34
46407,159,Tanzania,Tanzania,1994,0,1
46348,109,Netherlands,The Netherlands,1994,1,10
46428,2,Trinidad and Tobago,Trinidad,1994,0,4
46422,97,Turkey,Turkey,1994,0,6
46352,118,Ukraine,Ukraine,1994,0,1
46406,238,United States,United States,1994,0,7
46434,13,Uruguay,Uruguay,1994,0,2
46429,3,Venezuela,Venezuela,1994,0,6
46377,160,Zambia,Zambia,1994,0,1
46484,90,Bulgaria,Bulgaria,1994,0,9
46500,148,Cambodia,Cambodia,1994,0,2
46491,112,Estonia,Estonia,1994,0,1
46478,60,Iraq,Iraq,1994,0,2
46504,164,Malawi,Malawi,1994,0,2
46481,78,Niger,Nigeria,1994,1,40
46492,117,Romania,Romania,1994,0,26
46472,51,Senegal,Senegal,1994,0,1
46473,52,Sierra Leone,Sierra Leone,1994,1,3
46489,151,Thailand,Thailand,1994,0,2
46490,152,Vietnam,Vietnam,1994,0,1
46502,161,Zimbabwe,Zimbabwe,1994,0,3
46560,134,Afghanistan,Afghanistan,1995,0,1
46556,126,Armenia,Armenia,1995,0,1
46585,98,Austria,Austria,1995,0,1
46563,139,Bangladesh,Bangladesh,1995,0,4
46511,17,Barbados,Barbados,1995,0,1
46509,7,Bolivia,Bolivia,1995,1,2
46568,150,Myanmar,Burma,1995,0,1
46593,203,China,China,1995,0,26
46524,40,Cote d'Ivoire,Cote dʼIvoire,1995,0,2
46540,100,Denmark,Denmark,1995,0,1
46597,226,Egypt,Egypt,1995,1,11
46529,56,Ethiopia,Ethiopia,1995,1,4
46546,113,Finland,Finland,1995,1,16
46542,106,France,France,1995,0,11
46584,187,Germany,Germany,1995,0,14
46539,94,Greece,Greece,1995,0,11
46592,203,China,Hong Kong,1995,0,12
46598,227,India,India,1995,1,28
46595,212,Indonesia,Indonesia,1995,0,27
46558,129,Iran,Iran,1995,0,6
46518,37,Ireland,Ireland,1995,0,10
46537,85,Italy,Italy,1995,0,1
46565,143,Japan,Japan,1995,0,25
46599,62,Jordan,Jordan,1995,1,1
46525,42,Liberia,Liberia,1995,0,2
46587,209,Malaysia,Malaysia,1995,2,10
46510,16,Mexico,Mexico,1995,0,19
46582,174,New Zealand,New Zealand,1995,1,5
46561,137,Pakistan,Pakistan,1995,0,1
46541,102,Poland,Poland,1995,1,43
46588,210,Singapore,Singapore,1995,2,14
46566,147,South Korea,South Korea,1995,1,21
46564,45,Spain,Spain,1995,0,9
46534,122,Sri Lanka,Sri Lanka,1995,0,3
46528,58,Sudan,Sudan,1995,0,1
46590,202,Taiwan,Taiwan,1995,0,34
46544,109,Netherlands,The Netherlands,1995,2,12
46548,118,Ukraine,Ukraine,1995,0,1
46523,38,United Kingdom,United Kingdom,1995,0,6
46573,160,Zambia,Zambia,1995,0,1
46665,180,Australia,Australia,1995,1,3
46651,105,Belgium,Belgium,1995,0,4
46610,8,Brazil,Brazil,1995,1,22
46680,90,Bulgaria,Bulgaria,1995,0,9
46696,148,Cambodia,Cambodia,1995,0,2
46611,9,Chile,Chile,1995,1,10
46641,28,Costa Rica,Costa Rica,1995,0,4
46612,10,Ecuador,Ecuador,1995,0,1
46687,112,Estonia,Estonia,1995,1,2
46606,171,Fiji,Fiji,1995,1,2
46657,41,Ghana,Ghana,1995,0,6
46633,15,Guatemala,Guatemala,1995,0,4
46638,23,Haiti,Haiti,1995,0,1
46614,101,Hungary,Hungary,1995,1,24
46674,60,Iraq,Iraq,1995,0,2
46656,222,Israel,Israel,1995,1,27
46639,24,Jamaica,Jamaica,1995,0,7
46667,157,Kenya,Kenya,1995,0,6
46676,115,Lithuania,Lithuania,1995,1,1
46654,108,Luxembourg,Luxembourg,1995,0,4
46700,164,Malawi,Malawi,1995,0,2
46649,32,Nicaragua,Nicaragua,1995,0,1
46677,78,Niger,Nigeria,1995,0,40
46605,79,Nigeria,Nigeria,1995,0,40
46645,64,Norway,Norway,1995,0,1
46652,33,Panama,Panama,1995,0,2
46629,11,Paraguay,Paraguay,1995,0,1
46617,12,Peru,Perú,1995,0,7
46695,146,Philippines,Philippines,1995,0,29
46632,44,Portugal,Portugal,1995,0,1
46688,117,Romania,Romania,1995,1,27
46646,65,Russia,Russia,1995,1,3
46668,51,Senegal,Senegal,1995,1,2
46669,52,Sierra Leone,Sierra Leone,1995,0,3
46628,103,Slovakia,Slovakia,1995,1,1
46634,104,Slovenia,Slovenia,1995,0,1
46647,66,Sweden,Sweden,1995,0,6
46659,224,Syria,Syria,1995,0,1
46603,159,Tanzania,Tanzania,1995,0,1
46685,151,Thailand,Thailand,1995,0,2
46650,81,Togo,Togo,1995,1,1
46618,97,Turkey,Turkey,1995,0,6
46609,59,Uganda,Uganda,1995,0,7
46630,13,Uruguay,Uruguay,1995,0,2
46625,3,Venezuela,Venezuela,1995,0,6
46686,152,Vietnam,Vietnam,1995,0,1
46698,161,Zimbabwe,Zimbabwe,1995,0,3
46707,17,Barbados,Barbados,1996,0,1
46705,7,Bolivia,Bolivia,1996,1,3
46709,27,Colombia,Colombia,1996,0,13
46720,40,Cote d'Ivoire,Cote dʼIvoire,1996,0,2
46725,56,Ethiopia,Ethiopia,1996,0,4
46713,36,Iceland,Iceland,1996,0,5
46714,37,Ireland,Ireland,1996,0,10
46721,42,Liberia,Liberia,1996,0,2
46730,122,Sri Lanka,Sri Lanka,1996,1,4
46724,58,Sudan,Sudan,1996,0,1
46741,6,Argentina,Argentina,1996,2,35
46752,126,Armenia,Armenia,1996,0,1
46861,180,Australia,Australia,1996,1,4
46781,98,Austria,Austria,1996,0,1
46847,105,Belgium,Belgium,1996,0,4
46806,8,Brazil,Brazil,1996,1,23
46764,150,Myanmar,Burma,1996,1,2
46807,9,Chile,Chile,1996,2,12
46789,203,China,China,1996,0,26
46736,100,Denmark,Denmark,1996,0,1
46808,10,Ecuador,Ecuador,1996,0,1
46793,226,Egypt,Egypt,1996,0,11
46801,171,Fiji,Fiji,1996,0,2
46742,113,Finland,Finland,1996,0,16
46738,106,France,France,1996,0,11
46780,187,Germany,Germany,1996,0,14
46853,41,Ghana,Ghana,1996,0,6
46735,94,Greece,Greece,1996,0,11
46829,15,Guatemala,Guatemala,1996,0,4
46834,23,Haiti,Haiti,1996,0,1
46788,203,China,Hong Kong,1996,0,12
46810,101,Hungary,Hungary,1996,1,25
46794,227,India,India,1996,1,29
46791,212,Indonesia,Indonesia,1996,0,27
46754,129,Iran,Iran,1996,0,6
46852,222,Israel,Israel,1996,0,27
46733,85,Italy,Italy,1996,0,1
46835,24,Jamaica,Jamaica,1996,0,7
46761,143,Japan,Japan,1996,0,25
46850,108,Luxembourg,Luxembourg,1996,0,4
46854,86,Macedonia,Macedonia,1996,1,1
46783,209,Malaysia,Malaysia,1996,1,11
46804,243,Morocco,Morocco,1996,1,1
46770,165,Mozambique,Mozambique,1996,0,1
46778,174,New Zealand,New Zealand,1996,1,6
46845,32,Nicaragua,Nicaragua,1996,0,1
46841,64,Norway,Norway,1996,0,1
46757,137,Pakistan,Pakistan,1996,0,1
46851,222,Israel,Palestinian Territories,1996,0,6
46848,33,Panama,Panama,1996,0,2
46825,11,Paraguay,Paraguay,1996,0,1
46813,12,Peru,Perú,1996,0,7
46737,102,Poland,Poland,1996,2,45
46828,44,Portugal,Portugal,1996,0,1
46842,65,Russia,Russia,1996,2,5
46816,239,Saudi Arabia,Saudi Arabia,1996,0,2
46784,210,Singapore,Singapore,1996,2,16
46823,103,Slovakia,Slovak Republic,1996,1,1
46824,103,Slovakia,Slovakia,1996,0,1
46830,104,Slovenia,Slovenia,1996,0,1
46771,166,South Africa,South Africa,1996,0,15
46762,147,South Korea,South Korea,1996,1,22
46760,45,Spain,Spain,1996,1,10
46843,66,Sweden,Sweden,1996,0,6
46855,224,Syria,Syria,1996,0,1
46786,202,Taiwan,Taiwan,1996,0,34
46803,242,Tanzania,Tanzania,1996,0,1
46740,109,Netherlands,The Netherlands,1996,1,13
46846,81,Togo,Togo,1996,1,2
46820,2,Trinidad and Tobago,Trinidad,1996,0,4
46814,97,Turkey,Turkey,1996,1,7
46744,118,Ukraine,Ukraine,1996,0,1
46798,238,United States,United States,1996,1,8
46826,13,Uruguay,Uruguay,1996,0,2
46821,3,Venezuela,Venezuela,1996,0,6
46769,160,Zambia,Zambia,1996,0,1
46876,90,Bulgaria,Bulgaria,1996,0,9
46892,148,Cambodia,Cambodia,1996,0,2
46883,112,Estonia,Estonia,1996,0,2
46870,60,Iraq,Iraq,1996,0,2
46863,157,Kenya,Kenya,1996,2,8
46869,114,Latvia,Latvia,1996,2,2
46872,115,Lithuania,Lithuania,1996,1,2
46896,164,Malawi,Malawi,1996,0,2
46873,78,Niger,Nigeria,1996,0,40
46891,146,Philippines,Philippines,1996,0,29
46864,51,Senegal,Senegal,1996,0,2
46865,52,Sierra Leone,Sierra Leone,1996,0,3
46881,151,Thailand,Thailand,1996,0,2
46882,152,Vietnam,Vietnam,1996,1,2
46894,161,Zimbabwe,Zimbabwe,1996,0,3
46937,6,Argentina,Argentina,1997,1,36
46948,126,Armenia,Armenia,1997,0,1
46977,98,Austria,Austria,1997,0,1
46955,139,Bangladesh,Bangladesh,1997,0,4
46903,17,Barbados,Barbados,1997,0,1
46901,7,Bolivia,Bolivia,1997,1,4
46960,150,Myanmar,Burma,1997,0,2
46985,203,China,China,1997,0,26
